user_id,language,proficiency
10601,tur,native_or_bilingual
10601,eng,full_professional
10602,tur,native_or_bilingual
10602,eng,professional_working
10602,deu,elementary
10603,tur,native_or_bilingual
10603,eng,professional_working
10604,eng,full_professional
10606,eng,limited_working
10606,deu,elementary
10607,tur,native_or_bilingual
10607,eng,professional_working
10607,spa,elementary
10608,tur,native_or_bilingual
10608,eng,native_or_bilingual
10615,tur,
10615,eng,
10616,tur,native_or_bilingual
10616,eng,professional_working
10616,deu,elementary
10617,tur,native_or_bilingual
10617,eng,professional_working
10620,eng,full_professional
10621,tur,native_or_bilingual
10621,eng,professional_working
10622,i̇spanyolca,elementary
10622,eng,professional_working
10624,tur,native_or_bilingual
10624,eng,professional_working
10625,tur,native_or_bilingual
10625,eng,professional_working
10626,tur,
10626,deu,
10626,eng,
10630,tur,native_or_bilingual
10630,eng,professional_working
10636,tur,native_or_bilingual
10636,eng,professional_working
10637,tur,
10637,eng,
10638,eng,native_or_bilingual
10638,tur,native_or_bilingual
10638,ara,
10642,eng,native_or_bilingual
10643,eng,
10645,eng,
10647,tur,native_or_bilingual
10647,eng,professional_working
10647,deu,elementary
10649,tur,native_or_bilingual
10649,eng,full_professional
10649,deu,limited_working
10650,eng,
10653,eng,professional_working
10653,tur,native_or_bilingual
10654,eng,full_professional
10654,deu,limited_working
10654,tur,native_or_bilingual
10656,eng,professional_working
10656,tur,native_or_bilingual
10657,tur,native_or_bilingual
10657,eng,professional_working
10659,tur,native_or_bilingual
10659,spa,professional_working
10659,eng,professional_working
10661,eng,professional_working
10662,eng,full_professional
10662,deu,elementary
10662,tur,native_or_bilingual
10665,tur,native_or_bilingual
10665,eng,professional_working
10665,spa,elementary
10666,tur,
10666,eng,
10667,eng,professional_working
10667,deu,limited_working
10668,tur,native_or_bilingual
10668,eng,professional_working
10669,tur,native_or_bilingual
10669,eng,professional_working
10669,deu,limited_working
10670,tur,native_or_bilingual
10670,eng,full_professional
10670,deu,limited_working
10670,fra,elementary
10671,tur,native_or_bilingual
10671,eng,professional_working
10671,fra,elementary
10673,eng,full_professional
10673,deu,elementary
10674,tur,native_or_bilingual
10674,eng,professional_working
10674,polish,elementary
10675,eng,professional_working
10675,tur,native_or_bilingual
10676,eng,full_professional
10676,tur,native_or_bilingual
10677,tur,native_or_bilingual
10677,eng,professional_working
10677,rus,elementary
10677,deu,elementary
10678,eng,professional_working
10678,tur,native_or_bilingual
10680,tur,native_or_bilingual
10680,eng,limited_working
10680,spa,elementary
10681,eng,limited_working
10682,eng,limited_working
10683,eng,professional_working
10683,tur,native_or_bilingual
10684,eng,professional_working
10685,tur,native_or_bilingual
10685,eng,professional_working
10686,tur,native_or_bilingual
10686,eng,limited_working
10687,tur,native_or_bilingual
10687,eng,full_professional
10693,eng,
10694,eng,professional_working
10695,tur,full_professional
10695,eng,professional_working
10695,ara,elementary
10695,deu,elementary
10696,tur,
10696,eng,
10698,eng,professional_working
10698,tur,native_or_bilingual
10700,eng,professional_working
10702,eng,
10703,eng,full_professional
10703,rus,limited_working
10703,tur,native_or_bilingual
10705,eng,professional_working
10706,tur,native_or_bilingual
10706,eng,limited_working
10707,tur,
10707,eng,
10709,tur,native_or_bilingual
10709,eng,professional_working
10710,eng,professional_working
10710,tur,native_or_bilingual
10711,tur,native_or_bilingual
10711,eng,native_or_bilingual
10711,deu,limited_working
10715,tur,native_or_bilingual
10715,eng,professional_working
10716,tur,native_or_bilingual
10716,eng,professional_working
10716,deu,elementary
10716,ita,elementary
10718,eng,professional_working
10718,deu,elementary
10719,eng,limited_working
10719,tur,native_or_bilingual
10720,tur,native_or_bilingual
10720,eng,full_professional
10722,eng,professional_working
10722,deu,elementary
10723,eng,professional_working
10724,eng,
10726,eng,
10728,eng,full_professional
10728,tur,native_or_bilingual
10730,tur,native_or_bilingual
10730,eng,full_professional
10732,eng,full_professional
10732,tur,native_or_bilingual
10733,tur,native_or_bilingual
10733,eng,professional_working
10734,tur,native_or_bilingual
10734,eng,professional_working
10734,deu,limited_working
10737,eng,full_professional
10737,i̇talyanca,limited_working
10737,tur,native_or_bilingual
10738,tur,native_or_bilingual
10738,eng,professional_working
10739,tur,native_or_bilingual
10739,eng,professional_working
10739,deu,elementary
10740,tur,native_or_bilingual
10740,rus,native_or_bilingual
10740,eng,professional_working
10741,eng,professional_working
10741,tur,native_or_bilingual
10742,tur,native_or_bilingual
10742,eng,native_or_bilingual
10742,deu,limited_working
10744,eng,
10745,eng,professional_working
10745,i̇spanyolca,elementary
10746,eng,professional_working
10746,i̇şaret dilleri,limited_working
10747,tur,
10747,eng,
10748,tur,native_or_bilingual
10748,eng,native_or_bilingual
10750,tur,native_or_bilingual
10750,eng,professional_working
10752,eng,
10752,tur,
10754,tur,native_or_bilingual
10754,eng,full_professional
10755,eng,native_or_bilingual
10755,fra,limited_working
10756,eng,full_professional
10756,tur,native_or_bilingual
10756,deu,elementary
10759,eng,professional_working
10759,tur,native_or_bilingual
10759,deu,elementary
10760,eng,full_professional
10760,tur,elementary
10762,eng,professional_working
10762,tur,native_or_bilingual
10764,eng,professional_working
10764,tur,native_or_bilingual
10765,eng,professional_working
10765,tur,native_or_bilingual
10767,eng,professional_working
10767,deu,elementary
10768,tur,native_or_bilingual
10768,eng,professional_working
10768,i̇spanyolca,elementary
10768,lehçe,elementary
10770,eng,professional_working
10771,tur,native_or_bilingual
10771,eng,native_or_bilingual
10771,i̇spanyolca,elementary
10772,eng,
10772,tur,native_or_bilingual
10774,tur,native_or_bilingual
10774,eng,full_professional
10774,por,elementary
10775,eng,professional_working
10776,zho,elementary
10776,rus,elementary
10776,eng,professional_working
10776,deu,elementary
10777,tur,native_or_bilingual
10777,eng,professional_working
10778,eng,
10779,tur,native_or_bilingual
10779,eng,full_professional
10779,fra,elementary
10781,eng,professional_working
10781,spa,limited_working
10781,tur,native_or_bilingual
10783,eng,professional_working
10783,tur,native_or_bilingual
10785,tur,native_or_bilingual
10785,eng,
10786,eng,professional_working
10786,tur,native_or_bilingual
10787,eng,professional_working
10787,tur,native_or_bilingual
10787,ara,native_or_bilingual
10788,eng,professional_working
10789,tur,native_or_bilingual
10789,eng,native_or_bilingual
10789,deu,limited_working
10789,español ,limited_working
10790,eng,
10791,tur,native_or_bilingual
10791,eng,full_professional
10791,deu,elementary
10793,eng,
10793,finnish,elementary
10794,fra,elementary
10794,eng,professional_working
10794,deu,elementary
10795,tur,native_or_bilingual
10795,eng,professional_working
10795,deu,limited_working
10796,eng,professional_working
10797,tur,native_or_bilingual
10797,eng,native_or_bilingual
10797,deu,elementary
10798,eng,
10799,eng,full_professional
10799,tur,native_or_bilingual
10800,tur,native_or_bilingual
10800,eng,professional_working
10801,eng,full_professional
10801,fra,elementary
10803,tur,native_or_bilingual
10803,eng,full_professional
10803,spa,elementary
10804,tur,native_or_bilingual
10804,eng,professional_working
10804,deu,elementary
10805,eng,professional_working
10805,tur,native_or_bilingual
10805,rus,limited_working
10806,tur,native_or_bilingual
10806,eng,native_or_bilingual
10806,deu,elementary
10808,eng,full_professional
10808,fra,elementary
10809,eng,professional_working
10809,tur,native_or_bilingual
10810,tur,native_or_bilingual
10810,eng,professional_working
10810,deu,limited_working
10812,tur,native_or_bilingual
10812,eng,professional_working
10812,deu,elementary
10813,eng,native_or_bilingual
10813,tur,native_or_bilingual
10814,eng,professional_working
10817,tur,native_or_bilingual
10817,eng,full_professional
10817,i̇spanyolca,elementary
10818,eng,professional_working
10819,tur,native_or_bilingual
10819,eng,full_professional
10819,polish,elementary
10820,eng,
10822,eng,limited_working
10823,tur,
10823,eng,
10824,eng,
10826,eng,professional_working
10826,tur,native_or_bilingual
10826,deu,limited_working
10826,fra,elementary
10827,한국어,native_or_bilingual
10827,eng,native_or_bilingual
10827,tur,full_professional
10828,tur,native_or_bilingual
10828,deu,elementary
10828,eng,professional_working
10831,eng,native_or_bilingual
10831,deu,limited_working
10831,spa,limited_working
10833,eng,
10833,spa,
10835,tur,native_or_bilingual
10835,eng,professional_working
10835,deu,limited_working
10836,eng,full_professional
10836,tur,native_or_bilingual
10837,eng,full_professional
10837,makedonca,elementary
10837,tur,native_or_bilingual
10838,eng,professional_working
10838,tur,native_or_bilingual
10838,polish,elementary
10842,kor,elementary
10842,eng,professional_working
10842,tur,native_or_bilingual
10843,eng,full_professional
10843,deu,limited_working
10844,eng,professional_working
10845,tur,native_or_bilingual
10845,eng,professional_working
10847,tur,native_or_bilingual
10847,eng,native_or_bilingual
10847,dutch,limited_working
10848,eng,professional_working
10849,eng,full_professional
10849,deu,full_professional
10852,eng,professional_working
10853,eng,professional_working
10853,i̇spanyolca,elementary
10856,eng,full_professional
10856,deu,elementary
10857,tur,
10857,eng,limited_working
10858,tur,native_or_bilingual
10858,eng,native_or_bilingual
10858,spa,elementary
10859,eng,full_professional
10861,eng,professional_working
10861,tur,native_or_bilingual
10862,tur,native_or_bilingual
10862,eng,professional_working
10863,eng,full_professional
10865,eng,limited_working
10866,tur,native_or_bilingual
10866,eng,professional_working
10867,tur,native_or_bilingual
10867,eng,professional_working
10868,eng,full_professional
10868,deu,elementary
10870,eng,professional_working
10874,tur,native_or_bilingual
10874,eng,professional_working
10874,i̇spanyolca,elementary
10876,eng,full_professional
10876,deu,elementary
10877,tur,
10877,eng,
10879,eng,native_or_bilingual
10879,tur,native_or_bilingual
10879,ara,elementary
10881,tur,native_or_bilingual
10881,eng,full_professional
10884,eng,full_professional
10884,deu,elementary
10885,eng,professional_working
10885,rus,limited_working
10888,eng,
10889,eng,limited_working
10893,tur,native_or_bilingual
10893,eng,professional_working
10894,eng,professional_working
10903,tur,native_or_bilingual
10904,tur,native_or_bilingual
10904,eng,full_professional
10907,tur,native_or_bilingual
10907,eng,professional_working
10907,fra,elementary
10910,tur,
10910,eng,
10911,tur,native_or_bilingual
10911,eng,professional_working
10912,tur,
10912,eng,
10913,eng,native_or_bilingual
10913,i̇spanyolca,elementary
10913,i̇talyanca,elementary
10915,eng,professional_working
10915,i̇spanyolca,limited_working
10916,eng,professional_working
10917,eng,full_professional
10918,eng,professional_working
10919,tur,native_or_bilingual
10919,eng,professional_working
10919,deu,elementary
10920,tur,native_or_bilingual
10920,eng,full_professional
10920,deu,professional_working
10921,eng,
10922,tur,native_or_bilingual
10922,eng,professional_working
10923,eng,professional_working
10923,tur,native_or_bilingual
10924,eng,professional_working
10924,tur,native_or_bilingual
10925,tur,native_or_bilingual
10925,eng,full_professional
10925,türk i̇şaret dili,elementary
10926,tur,native_or_bilingual
10926,rus,elementary
10926,eng,professional_working
10927,eng,
10928,eng,professional_working
10928,tur,native_or_bilingual
10929,tur,native_or_bilingual
10929,eng,full_professional
10930,eng,professional_working
10930,i̇talyanca,limited_working
10931,tur,native_or_bilingual
10931,eng,professional_working
10932,eng,professional_working
10934,tur,native_or_bilingual
10934,eng,limited_working
10937,deu,elementary
10937,eng,full_professional
10937,tur,native_or_bilingual
10939,eng,
10941,deu,elementary
10941,fra,elementary
10941,eng,full_professional
10942,eng,professional_working
10942,tur,native_or_bilingual
10943,tur,native_or_bilingual
10943,eng,limited_working
10945,tur,native_or_bilingual
10945,eng,professional_working
10946,tur,full_professional
10946,eng,limited_working
10947,eng,professional_working
10947,tur,native_or_bilingual
10951,eng,
10951,tur,native_or_bilingual
10952,eng,full_professional
10952,rus,limited_working
10952,tur,native_or_bilingual
10954,eng,
10955,eng,professional_working
10955,tur,native_or_bilingual
10956,tur,native_or_bilingual
10956,eng,elementary
10957,eng,professional_working
10957,tur,native_or_bilingual
10958,eng,native_or_bilingual
10958,spa,elementary
10958,tur,native_or_bilingual
10959,tur,native_or_bilingual
10959,eng,professional_working
10959,thai,limited_working
10961,tur,native_or_bilingual
10961,eng,professional_working
10961,ara,limited_working
10962,eng,
10963,tur,native_or_bilingual
10963,eng,professional_working
10964,eng,professional_working
10964,tur,native_or_bilingual
10964,ita,elementary
10965,eng,professional_working
10965,tur,native_or_bilingual
10965,deu,elementary
10966,eng,professional_working
10968,eng,
10969,eng,full_professional
10969,deu,limited_working
10969,tur,native_or_bilingual
10971,eng,professional_working
10972,deu,limited_working
10972,eng,full_professional
10973,tur,
10973,eng,
10975,eng,professional_working
10975,tur,native_or_bilingual
10975,fra,elementary
