user_id,StartAfter2019,companies_worked,positions_worked,days_worked,max_days_worked,min_days_worked,avg_days_worked,total_days_worked
10101,0,3,4,30,946,-59,327,1310
10102,0,1,2,212,212,153,182,365
10103,0,5,5,578,1400,242,608,3044
10104,0,1,1,791,791,791,791,791
10105,0,1,3,638,1826,-151,771,2313
10107,0,3,3,518,518,-304,162,487
10108,0,2,2,915,915,730,822,1645
10109,0,6,6,30,1127,30,705,4232
10110,0,3,5,609,1095,-181,329,1645
10111,0,3,3,153,1064,-212,335,1005
10112,0,3,4,183,760,-181,236,944
10113,0,2,2,943,943,275,609,1218
10115,0,2,2,334,334,153,243,487
10116,0,6,7,122,579,31,239,1675
10117,0,3,3,62,485,62,253,761
10119,0,4,4,396,396,-212,137,549
10120,0,4,4,1156,1156,-212,586,2344
10121,0,4,4,243,245,-212,114,457
10123,0,3,3,365,365,-334,71,214
10124,0,3,3,153,820,153,527,1583
10125,0,1,1,92,92,92,92,92
10126,0,3,4,122,243,-243,53,214
10129,0,2,2,762,762,334,548,1096
10130,0,2,3,761,761,245,558,1675
10131,0,6,7,762,822,-181,443,3106
10133,0,2,3,699,1308,-59,649,1948
10135,0,5,5,519,549,-304,274,1371
10136,0,2,2,611,699,611,655,1310
10137,0,2,2,306,365,306,335,671
10138,0,1,1,487,487,487,487,487
10139,0,3,3,853,853,-273,304,914
10140,1,1,1,-151,-151,-151,-151,-151
10141,0,1,1,610,610,610,610,610
10143,0,1,1,122,122,122,122,122
10144,0,2,3,334,487,31,284,852
10145,1,1,1,-243,-243,-243,-243,-243
10146,0,3,3,273,273,-273,20,61
10147,0,7,7,30,1886,-90,448,3136
10148,0,3,3,243,243,-151,61,184
10149,0,1,1,184,184,184,184,184
10150,0,2,2,1338,1338,92,715,1430
10151,0,1,2,245,334,245,289,579
10153,0,3,3,853,853,31,558,1675
10155,0,2,2,397,791,397,594,1188
10156,0,3,3,457,1155,275,629,1887
10157,0,2,3,638,638,-243,172,518
10158,0,2,3,395,915,365,558,1675
10159,0,3,3,305,669,275,416,1249
10160,0,3,3,59,579,-273,121,365
10161,0,4,6,214,609,31,340,2040
10162,0,4,4,546,2069,153,943,3774
10163,0,1,1,31,31,31,31,31
10164,0,3,3,1795,1795,31,771,2313
10166,0,1,1,487,487,487,487,487
10168,0,2,2,336,944,336,640,1280
10170,0,6,6,395,608,121,279,1675
10171,0,3,4,1673,1673,30,821,3287
10172,0,2,2,1399,1399,-181,609,1218
10173,1,1,1,-31,-31,-31,-31,-31
10174,1,1,2,62,62,-243,-90,-181
10175,0,3,3,791,791,-304,284,852
10176,0,5,6,122,1461,-212,446,2679
10177,0,4,4,550,550,-243,320,1280
10179,0,5,6,518,883,30,329,1979
10181,0,2,2,1614,1614,1065,1339,2679
10183,0,1,1,518,518,518,518,518
10185,0,2,2,1127,1127,852,989,1979
10186,0,4,4,152,702,-151,297,1188
10187,0,3,3,854,854,-304,426,1280
10188,0,1,1,31,31,31,31,31
10189,0,3,3,730,791,489,670,2010
10190,0,4,4,1461,1461,0,586,2344
10191,1,1,1,-90,-90,-90,-90,-90
10193,0,4,4,1127,1826,-31,829,3318
10194,0,3,4,1126,1126,-334,327,1310
10195,0,2,2,974,1736,974,1355,2710
10196,0,3,3,1096,1096,-181,365,1096
10197,0,6,6,244,974,244,426,2557
10198,0,8,13,365,851,-151,269,3501
10199,0,6,9,31,487,-334,138,1249
10200,0,1,1,761,761,761,761,761
10201,0,1,1,975,975,975,975,975
10202,0,2,2,487,487,184,335,671
10203,0,4,4,0,852,0,236,944
10204,0,2,2,485,485,214,349,699
10206,0,1,2,61,153,61,107,214
10207,0,2,2,1065,1065,518,791,1583
10208,0,3,3,1157,1157,214,629,1887
10209,0,2,2,92,92,92,92,184
10212,0,4,6,365,1096,-243,522,3136
10214,0,4,5,700,1006,184,627,3136
10215,0,1,1,426,426,426,426,426
10216,0,2,3,122,973,-243,284,852
10217,0,1,1,3836,3836,3836,3836,3836
10219,0,4,4,1096,2404,245,1035,4140
10220,0,5,6,1096,1096,214,750,4505
10221,0,6,6,31,943,-181,456,2741
10222,0,7,9,213,1156,61,460,4140
10223,0,7,7,457,518,-304,274,1918
10224,0,5,5,913,1826,61,1114,5571
10225,0,3,5,607,607,-181,377,1887
10226,0,1,4,516,976,426,722,2891
10227,0,3,4,730,792,365,601,2405
10228,0,3,3,1308,1308,245,649,1948
10229,0,3,4,1767,1767,242,1081,4324
10230,0,3,3,488,488,150,274,822
10231,0,3,4,730,821,306,624,2497
10232,0,1,2,5539,5539,1096,3317,6635
10233,0,6,9,31,487,-334,138,1249
10234,0,2,2,456,456,31,243,487
10235,0,6,7,92,731,31,326,2283
10237,0,4,4,1155,1155,-90,456,1826
10238,0,2,4,730,852,0,601,2405
10239,0,4,4,853,2071,455,1035,4140
10240,0,3,5,182,792,182,535,2679
10241,0,5,5,366,914,365,548,2741
10242,0,1,1,1036,1036,1036,1036,1036
10243,1,1,1,-212,-212,-212,-212,-212
10244,0,3,3,212,306,0,172,518
10245,0,4,5,1277,1277,214,828,4140
10246,0,4,4,1065,1065,-243,525,2101
10247,0,3,5,3533,3533,184,1157,5785
10248,0,1,2,880,880,-181,349,699
10249,0,4,4,0,1096,0,479,1918
10250,0,1,1,92,92,92,92,92
10251,0,8,11,2922,2922,243,805,8858
10252,0,8,8,518,792,153,399,3197
10253,0,3,5,336,457,-273,256,1280
10254,0,7,7,305,730,153,387,2710
10255,0,2,3,304,1430,304,893,2679
10256,0,3,3,1096,1096,-181,365,1096
10257,0,2,2,1308,1645,1308,1476,2953
10258,0,2,2,1126,1126,914,1020,2040
10259,0,4,4,1581,2830,-212,1179,4717
10260,0,5,5,366,2130,-151,548,2741
10261,0,1,2,669,669,245,457,914
10262,0,3,3,731,1095,-181,548,1645
10263,0,4,5,1186,2039,184,882,4414
10264,0,4,4,1673,1673,61,761,3044
10265,0,4,5,486,1188,61,523,2618
10266,0,3,3,457,1706,334,832,2497
10267,0,1,1,1492,1492,1492,1492,1492
10268,0,2,2,1248,1248,-273,487,975
10269,0,2,8,336,1796,31,342,2741
10270,0,3,3,1614,1614,549,954,2863
10271,0,2,2,395,1553,395,974,1948
10272,0,4,6,365,1096,-243,522,3136
10273,0,3,3,1157,3012,275,1481,4444
10274,0,5,5,1156,1156,426,791,3958
10275,0,5,5,243,2740,243,968,4840
10276,0,3,3,1157,1157,214,629,1887
10277,0,3,3,731,731,335,548,1645
10278,0,3,3,2253,2253,31,923,2771
10279,0,1,3,1035,1188,426,883,2649
10280,0,1,1,306,306,306,306,306
10281,0,3,3,0,852,0,314,944
10282,0,7,8,275,761,0,354,2832
10283,0,4,4,153,883,151,403,1614
10284,0,5,5,760,760,153,408,2040
10285,0,5,7,1706,1706,304,878,6150
10286,0,7,7,30,1886,-90,448,3136
10287,0,3,3,547,1948,123,872,2618
10288,1,1,1,-273,-273,-273,-273,-273
10289,0,3,4,792,1765,-59,1058,4232
10290,0,2,2,1979,1979,0,989,1979
10291,0,4,5,456,2557,456,1047,5235
10292,0,3,4,915,915,-334,320,1280
10293,0,2,2,2952,2952,-273,1339,2679
10294,0,4,5,365,1614,-304,475,2375
10295,0,4,6,1217,1341,-243,644,3866
10296,0,2,2,974,1736,974,1355,2710
10297,0,5,6,365,2011,-304,517,3106
10298,0,2,3,486,486,275,355,1065
10299,0,2,2,92,92,92,92,184
10300,0,4,4,546,2069,153,943,3774
10303,0,3,4,243,548,31,220,883
10306,0,1,2,61,153,61,107,214
10307,0,3,3,62,485,62,253,761
10308,0,2,2,365,365,-151,107,214
10309,0,1,6,821,1218,790,974,5844
10310,0,2,3,122,973,-243,284,852
10311,0,7,10,214,730,92,350,3501
10312,0,6,8,1736,2466,-151,1073,8585
10313,0,1,4,1219,1219,0,685,2741
10314,0,2,3,2130,2130,427,1329,3987
10315,0,4,6,945,1523,150,771,4628
10316,0,4,4,365,1186,-243,547,2191
10317,0,4,5,395,1217,-273,596,2983
10318,0,2,5,337,1736,31,572,2863
10319,0,2,3,335,2374,-334,791,2375
10320,0,2,2,485,485,214,349,699
10321,0,8,13,365,851,-151,269,3501
10322,0,2,3,792,1734,792,1410,4232
10323,0,1,4,731,973,-59,639,2557
10325,0,3,6,1187,2375,366,1177,7062
10328,0,7,9,213,1156,61,460,4140
10329,0,6,7,92,731,31,326,2283
10330,0,2,2,699,1249,699,974,1948
10331,1,1,1,-243,-243,-243,-243,-243
10333,0,2,3,122,973,-243,284,852
10335,0,2,2,306,365,306,335,671
10336,0,3,4,243,548,31,220,883
10337,0,8,8,518,792,153,399,3197
10338,0,6,6,244,974,244,426,2557
10339,0,4,4,304,304,-212,114,457
10340,1,1,1,-273,-273,-273,-273,-273
10342,1,1,1,-243,-243,-243,-243,-243
10343,0,4,4,1706,1706,-181,418,1675
10344,0,1,1,184,184,184,184,184
10345,0,7,7,975,975,273,513,3593
10346,1,1,2,30,30,-334,-152,-304
10347,0,2,4,548,701,334,510,2040
10348,0,2,2,577,577,-243,167,334
10349,0,5,5,1065,1065,-334,511,2557
10350,0,4,5,547,1522,122,748,3744
10351,0,3,3,1127,1127,214,589,1767
10352,0,1,1,214,214,214,214,214
10353,0,3,3,911,1888,911,1258,3774
10354,0,3,3,700,761,-212,416,1249
10356,0,2,2,1035,1035,610,822,1645
10358,1,1,1,-120,-120,-120,-120,-120
10359,0,1,1,61,61,61,61,61
10360,0,5,5,700,700,62,322,1614
10361,1,1,1,-243,-243,-243,-243,-243
10362,0,3,3,366,1095,-151,436,1310
10363,0,2,2,973,973,-90,441,883
10364,1,1,1,-31,-31,-31,-31,-31
10365,0,3,3,395,395,-273,71,214
10366,1,2,2,123,123,-304,-90,-181
10367,0,4,4,366,608,-243,320,1280
10368,0,2,2,1277,1277,610,943,1887
10370,1,2,2,61,61,-212,-75,-151
10371,0,2,2,761,1614,761,1187,2375
10372,0,4,4,153,306,153,220,883
10373,0,2,2,2863,2922,2863,2892,5785
10375,0,2,3,31,306,31,183,549
10376,0,2,2,1187,1218,1187,1202,2405
10377,0,1,1,306,306,306,306,306
10378,0,3,3,974,1218,549,913,2741
10379,0,3,3,395,395,-59,193,579
10381,0,2,2,182,182,-151,15,31
10382,0,4,4,731,731,92,335,1341
10383,0,3,3,92,851,92,517,1553
10384,0,3,4,365,365,-151,144,579
10386,0,2,2,1614,1614,1157,1385,2771
10387,0,3,3,1553,1553,-31,538,1614
10388,0,4,4,122,638,61,251,1005
10391,0,4,4,730,912,-273,456,1826
10392,0,4,4,1339,1339,-181,464,1857
10393,0,6,8,334,942,0,475,3805
10394,0,2,2,1643,1643,579,1111,2222
10395,0,2,4,4595,4595,-212,1643,6574
10396,0,3,4,792,1765,-59,1058,4232
10397,0,4,4,458,973,458,685,2741
10398,0,2,3,2557,2557,1308,1846,5540
10399,0,2,4,548,701,334,510,2040
10400,0,1,1,2953,2953,2953,2953,2953
10401,0,5,5,913,1826,61,1114,5571
10402,0,4,5,334,791,214,481,2405
10403,0,3,3,578,1492,578,1004,3014
10404,0,1,1,3197,3197,3197,3197,3197
10405,0,3,4,1857,1979,365,1324,5297
10406,0,6,6,1767,1767,-212,654,3927
10407,0,5,5,1249,2101,212,980,4901
10408,0,4,5,1948,1948,-273,681,3409
10409,0,2,2,1550,1550,245,897,1795
10410,0,3,6,3044,3044,-304,811,4870
10411,0,4,4,427,1157,0,411,1645
10412,0,2,2,456,456,31,243,487
10413,0,1,1,306,306,306,306,306
10414,0,1,1,640,640,640,640,640
10415,0,3,3,1522,1522,181,649,1948
10416,0,1,1,153,153,153,153,153
10417,0,5,5,335,1249,-243,475,2375
10418,0,4,5,365,730,365,621,3106
10419,0,5,5,273,641,61,335,1675
10420,0,7,7,580,1064,-120,395,2771
10421,0,3,4,0,2465,-120,1134,4536
10422,0,2,2,853,853,61,457,914
10423,0,6,6,92,854,92,329,1979
10424,0,3,3,1095,1095,426,781,2344
10425,0,3,6,306,1857,-31,776,4658
10426,0,2,5,214,2983,212,919,4597
10427,0,3,3,274,274,92,183,549
10428,0,5,5,731,2891,396,1503,7519
10429,0,2,2,2345,2345,518,1431,2863
10430,0,4,7,122,2010,120,761,5327
10431,0,2,2,1188,2313,1188,1750,3501
10432,0,3,4,487,1188,-304,525,2101
10433,0,6,6,3956,3956,0,887,5327
10434,0,3,4,243,822,-243,365,1461
10435,0,3,4,1186,1186,456,738,2953
10436,0,3,4,184,1461,61,700,2802
10437,0,6,7,395,1127,31,448,3136
10438,0,2,2,488,488,61,274,549
10439,0,5,5,487,1887,-334,481,2405
10440,0,3,5,1338,1338,-31,797,3987
10441,1,1,1,-181,-181,-181,-181,-181
10442,1,1,1,0,0,0,0,0
10443,0,2,3,549,549,122,294,883
10444,0,1,1,1675,1675,1675,1675,1675
10445,0,3,6,975,1795,365,887,5327
10446,0,2,2,304,1522,304,913,1826
10448,0,2,3,365,2040,365,974,2922
10449,0,3,3,791,1370,-243,639,1918
10450,0,3,3,92,1127,92,558,1675
10451,0,4,4,274,2132,274,1042,4171
10453,0,1,1,1522,1522,1522,1522,1522
10455,0,4,4,457,457,91,259,1036
10456,0,3,3,669,1036,669,801,2405
10457,0,3,3,1096,1096,-181,365,1096
10458,0,2,2,1402,1402,-31,685,1371
10459,0,3,3,1550,1550,245,720,2160
10460,0,6,6,183,183,-212,96,579
10461,0,1,1,122,122,122,122,122
10464,0,2,4,4595,4595,-212,1643,6574
10465,0,3,6,306,1857,-31,776,4658
10466,0,2,5,518,2283,518,980,4901
10467,0,5,5,487,1887,-334,481,2405
10468,0,3,4,792,1765,-59,1058,4232
10469,0,3,4,153,2465,30,799,3197
10470,0,4,7,122,2010,120,761,5327
10471,0,5,6,1035,1645,304,1004,6028
10472,0,4,5,820,820,275,444,2222
10473,0,6,6,487,1461,426,816,4901
10474,0,2,5,214,2983,212,919,4597
10475,0,2,2,1096,1948,1096,1522,3044
10476,0,3,3,395,1522,-181,578,1736
10477,0,1,1,1522,1522,1522,1522,1522
10478,0,5,5,487,1887,-334,481,2405
10479,0,3,3,395,1522,-181,578,1736
10480,0,1,1,3836,3836,3836,3836,3836
10481,0,5,5,730,730,-273,97,487
10483,1,1,1,-212,-212,-212,-212,-212
10484,0,1,1,1583,1583,1583,1583,1583
10485,0,1,1,306,306,306,306,306
10486,0,4,4,61,365,-273,53,214
10487,0,3,3,365,1219,365,670,2010
10488,0,4,5,1979,1979,-304,402,2010
10489,0,4,5,335,639,92,329,1645
10490,0,2,2,577,577,-90,243,487
10491,0,3,3,1310,1461,31,934,2802
10492,0,2,2,2344,2344,153,1248,2497
10493,0,3,3,120,122,92,111,334
10495,0,2,2,914,914,-304,305,610
10496,1,1,1,-243,-243,-243,-243,-243
10497,0,2,3,92,549,92,314,944
10498,0,1,3,213,1461,213,872,2618
10499,0,1,4,396,1706,396,959,3836
10500,0,4,5,730,1765,122,694,3471
10501,0,2,2,911,911,-181,365,730
10502,1,1,1,-212,-212,-212,-212,-212
10503,0,1,1,61,61,61,61,61
10504,1,2,2,153,153,-304,-75,-151
10505,1,1,1,-151,-151,-151,-151,-151
10506,1,1,1,-90,-90,-90,-90,-90
10507,0,9,10,153,334,-273,167,1675
10508,0,2,2,819,819,-120,349,699
10509,0,1,1,2802,2802,2802,2802,2802
10510,0,3,3,1461,1461,365,730,2191
10511,0,1,1,487,487,487,487,487
10512,0,1,1,184,184,184,184,184
10513,0,2,3,458,2283,458,1400,4202
10514,0,2,2,702,1795,702,1248,2497
10515,0,4,4,245,334,214,259,1036
10516,0,1,2,2007,2007,184,1095,2191
10517,0,1,2,92,92,92,92,184
10518,0,2,2,546,546,306,426,852
10519,0,2,3,396,1096,396,670,2010
10520,0,1,1,1310,1310,1310,1310,1310
10521,0,2,3,273,273,-334,30,92
10522,1,1,1,-90,-90,-90,-90,-90
10523,0,1,3,61,334,61,193,579
10524,0,2,2,1248,1248,-304,472,944
10525,0,5,7,365,1005,30,448,3136
10526,0,2,3,700,1248,-334,538,1614
10527,0,5,6,2100,2100,-120,446,2679
10528,0,4,5,488,1338,153,694,3471
10529,0,4,4,242,1096,242,487,1948
10530,0,4,4,304,852,184,418,1675
10531,0,3,3,850,850,-90,263,791
10532,0,6,6,365,1066,-181,335,2010
10533,0,2,2,335,335,214,274,549
10534,0,5,5,1003,1003,92,462,2313
10535,0,2,2,1096,1096,549,822,1645
10536,0,2,2,366,914,366,640,1280
10537,0,4,4,214,1218,214,616,2466
10538,0,2,2,1035,1035,61,548,1096
10539,0,6,7,396,701,62,395,2771
10540,0,1,1,2557,2557,2557,2557,2557
10541,0,2,2,3714,3714,365,2039,4079
10542,0,4,5,335,944,151,542,2710
10543,0,2,2,488,488,61,274,549
10544,0,1,1,245,245,245,245,245
10545,0,4,4,1461,1461,0,601,2405
10546,0,2,2,396,487,396,441,883
10547,0,1,1,275,275,275,275,275
10548,0,1,1,61,61,61,61,61
10549,0,2,2,395,1918,395,1156,2313
10550,0,5,5,700,911,-334,335,1675
10551,0,3,5,669,1705,-31,700,3501
10552,0,1,2,1765,1765,153,959,1918
10553,0,3,3,395,395,304,335,1005
10555,0,1,1,1583,1583,1583,1583,1583
10556,0,3,3,62,485,62,253,761
10557,0,1,1,306,306,306,306,306
10558,0,4,4,457,457,91,259,1036
10559,0,2,2,699,1249,699,974,1948
10560,0,1,1,3836,3836,3836,3836,3836
10561,0,3,4,153,274,-243,53,214
10562,0,1,1,487,487,487,487,487
10563,0,4,4,0,852,0,236,944
10564,0,2,4,731,731,547,639,2557
10565,0,4,4,1035,1035,212,510,2040
10566,0,5,7,1127,1127,30,469,3287
10567,0,6,6,578,975,-181,431,2588
10568,0,3,4,122,1247,122,578,2313
10569,0,3,3,395,395,304,335,1005
10570,0,3,3,1553,1553,883,1319,3958
10571,0,4,4,1034,1765,153,852,3409
10572,0,4,5,61,2100,61,858,4293
10573,0,2,2,1218,2283,1218,1750,3501
10574,0,2,2,1095,1095,-59,518,1036
10575,0,5,5,1248,1583,0,773,3866
10576,0,2,5,911,912,427,724,3621
10577,0,4,4,487,730,184,441,1767
10578,0,3,4,92,1461,92,685,2741
10579,0,3,6,577,1491,92,613,3683
10580,0,1,4,396,1706,396,959,3836
10581,0,2,2,1280,1280,487,883,1767
10582,0,3,3,608,608,-212,243,730
10583,0,2,2,1369,1369,61,715,1430
10584,0,3,3,31,334,31,183,549
10585,0,3,4,396,396,-181,190,761
10586,0,3,3,1552,1552,-59,649,1948
10587,0,1,2,365,365,184,274,549
10588,0,3,3,2891,2891,944,1633,4901
10589,0,2,2,1280,1280,426,853,1706
10590,0,4,5,92,1402,92,621,3106
10591,0,1,3,213,1461,213,872,2618
10592,0,5,6,365,943,92,390,2344
10593,0,2,2,394,1036,394,715,1430
10594,0,4,4,3561,3561,-120,1400,5601
10595,0,3,3,428,1308,428,913,2741
10596,0,4,4,884,884,304,700,2802
10597,0,5,5,516,1155,-59,505,2526
10598,0,6,8,3167,3167,214,997,7976
10599,0,3,3,762,1765,61,862,2588
10600,0,5,5,395,1004,61,408,2040
10601,0,2,3,365,822,365,558,1675
10602,0,3,3,1980,1980,-243,913,2741
10603,0,3,3,396,669,245,436,1310
10604,0,1,1,3866,3866,3866,3866,3866
10605,0,3,3,2254,2254,365,1035,3106
10606,0,3,4,365,883,30,418,1675
10607,0,4,5,365,1734,305,888,4444
10608,0,3,3,1037,1310,485,944,2832
10609,0,2,3,1857,1857,184,1095,3287
10610,0,3,3,610,610,549,589,1767
10611,0,3,5,669,1705,-31,700,3501
10612,0,2,3,1584,1734,426,1248,3744
10614,0,1,3,1157,1157,214,649,1948
10615,0,2,2,2769,2769,518,1643,3287
10616,0,3,3,30,516,-59,162,487
10617,0,5,5,915,1461,-334,572,2863
10618,0,2,4,1795,2101,153,1095,4383
10619,0,5,5,455,1826,214,736,3683
10620,0,3,3,549,1277,549,812,2436
10621,0,3,3,213,3106,213,1370,4110
10622,0,2,4,365,365,-59,228,914
10623,0,4,4,577,2313,519,1270,5082
10624,0,4,4,2315,2315,-181,1050,4202
10625,0,4,4,304,1005,304,547,2191
10626,0,4,4,457,1338,-181,510,2040
10627,0,9,9,731,1066,183,500,4505
10628,1,1,1,-90,-90,-90,-90,-90
10629,0,6,7,366,1095,92,395,2771
10630,0,5,5,793,1734,0,840,4202
10631,0,2,2,396,396,-243,76,153
10632,0,3,3,792,792,-151,436,1310
10633,0,2,2,2191,2191,0,1095,2191
10634,0,3,4,153,274,-243,53,214
10635,0,1,1,1553,1553,1553,1553,1553
10636,0,5,5,730,730,-273,97,487
10637,0,3,3,0,852,0,314,944
10638,0,2,2,395,1918,395,1156,2313
10639,0,4,4,457,457,91,259,1036
10640,0,3,3,62,485,62,253,761
10641,0,2,3,2556,2556,974,1704,5113
10642,0,4,6,366,1035,0,456,2741
10643,0,3,3,2465,2465,1065,1572,4717
10644,0,2,2,1704,1704,1218,1461,2922
10645,0,3,5,2312,2312,731,1241,6209
10646,0,1,1,1553,1553,1553,1553,1553
10647,0,3,3,30,516,-59,162,487
10648,0,2,3,1584,1734,426,1248,3744
10649,0,1,1,914,914,914,914,914
10650,0,1,3,610,1246,549,801,2405
10651,0,3,6,2252,3379,-273,1314,7884
10652,0,1,1,1706,1706,1706,1706,1706
10653,0,3,8,517,853,304,547,4383
10654,0,1,1,487,487,487,487,487
10655,0,4,6,488,945,274,502,3014
10656,0,3,8,517,853,304,547,4383
10657,0,5,5,730,730,-273,97,487
10658,0,1,1,1553,1553,1553,1553,1553
10659,0,2,3,699,1308,-59,649,1948
10660,0,1,1,61,61,61,61,61
10661,0,8,13,365,851,-151,269,3501
10665,0,2,2,91,91,31,61,122
10666,0,1,1,1430,1430,1430,1430,1430
10667,0,2,2,762,762,487,624,1249
10668,0,5,5,730,730,-273,97,487
10669,0,3,3,92,518,92,314,944
10671,0,1,1,487,487,487,487,487
10672,0,2,2,426,426,0,213,426
10673,0,4,4,61,395,0,160,640
10674,0,3,4,365,914,151,411,1645
10675,0,4,4,365,1400,365,959,3836
10676,0,3,3,1096,1096,243,670,2010
10677,0,5,5,28,273,28,139,699
10678,0,2,2,1033,1033,-181,426,852
10679,0,4,4,304,304,-90,129,518
10680,0,7,7,578,822,0,382,2679
10681,0,1,1,184,184,184,184,184
10682,0,1,1,549,549,549,549,549
10683,1,2,2,91,91,-334,-121,-243
10684,0,2,3,122,273,-181,71,214
10685,0,3,3,975,975,184,680,2040
10686,0,1,2,730,1310,730,1020,2040
10687,0,3,5,122,792,-243,188,944
10688,0,3,3,1006,1216,214,812,2436
10689,0,1,1,610,610,610,610,610
10690,0,1,2,5601,5601,1553,3577,7154
10691,0,4,4,92,395,-304,53,214
10692,0,1,2,153,153,61,107,214
10693,0,4,4,365,1675,365,776,3106
10694,0,5,5,335,578,122,383,1918
10695,0,6,6,215,1157,-31,335,2010
10696,0,3,4,366,549,150,327,1310
10697,0,3,3,946,946,-90,426,1280
10698,0,3,5,334,2192,61,688,3440
10699,0,2,2,426,426,-212,107,214
10700,0,2,4,396,1644,396,1095,4383
10701,0,2,3,212,212,-181,30,92
10702,0,2,2,2284,2284,518,1401,2802
10703,0,2,4,245,608,-59,236,944
10704,0,2,4,1004,1675,-304,959,3836
10705,0,1,1,1280,1280,1280,1280,1280
10706,0,2,2,853,853,457,655,1310
10707,0,1,2,426,426,365,395,791
10708,0,5,7,366,2769,-212,604,4232
10709,0,1,1,184,184,184,184,184
10710,0,4,4,1431,1553,-273,936,3744
10711,0,2,2,334,457,334,395,791
10712,0,2,2,638,3167,638,1902,3805
10713,0,3,4,245,487,92,243,975
10714,0,2,2,487,487,457,472,944
10715,0,2,5,92,639,92,335,1675
10716,0,3,3,912,945,-31,608,1826
10717,0,1,2,181,181,153,167,334
10719,0,3,4,334,609,-90,365,1461
10720,0,2,2,823,823,457,640,1280
10721,0,1,1,2771,2771,2771,2771,2771
10722,1,1,2,92,92,-243,-75,-151
10723,0,1,2,730,730,275,502,1005
10724,0,2,2,518,518,61,289,579
10725,0,2,2,547,2771,547,1659,3318
10726,0,6,6,123,761,61,467,2802
10727,0,3,3,1035,1035,306,680,2040
10728,0,4,5,850,850,-90,432,2160
10729,0,1,2,2831,2831,2101,2466,4932
10730,0,2,2,1430,1430,-120,655,1310
10731,0,1,5,821,821,92,389,1948
10732,0,1,1,1857,1857,1857,1857,1857
10733,0,2,3,31,457,31,294,883
10734,0,2,2,365,1430,365,897,1795
10735,0,1,3,366,518,366,426,1280
10736,0,3,3,1523,1523,608,913,2741
10737,0,3,3,214,214,-181,71,214
10738,0,2,3,823,823,92,548,1645
10739,0,3,3,915,915,31,416,1249
10741,0,2,2,61,153,61,107,214
10742,0,4,4,641,641,92,426,1706
10743,0,2,2,488,488,-304,92,184
10744,0,3,4,488,1096,-120,593,2375
10745,0,5,5,426,458,334,408,2040
10746,0,2,2,912,912,306,609,1218
10747,0,1,1,1918,1918,1918,1918,1918
10748,0,2,2,335,640,335,487,975
10749,1,2,2,122,122,-273,-75,-151
10751,0,4,4,275,699,0,320,1280
10752,0,5,5,214,822,-304,280,1402
10753,0,2,2,2221,2221,-273,974,1948
10754,0,3,4,1096,1096,61,327,1310
10755,0,2,3,304,2891,304,1471,4414
10756,0,2,2,1065,1065,610,837,1675
10758,0,2,2,944,944,0,472,944
10759,0,3,3,1157,1157,61,457,1371
10760,0,1,1,457,457,457,457,457
10761,0,2,3,426,426,-151,162,487
10762,0,3,3,304,304,61,193,579
10763,0,4,4,609,609,-31,297,1188
10764,0,2,4,580,580,-31,228,914
10765,0,5,6,397,792,31,456,2741
10767,0,5,5,335,1157,61,402,2010
10768,0,5,5,518,823,-120,408,2040
10769,0,2,2,731,731,365,548,1096
10770,0,3,3,61,791,-273,193,579
10771,0,1,2,153,153,61,107,214
10772,0,3,3,396,1188,-31,517,1553
10773,0,3,3,639,1857,214,903,2710
10774,0,4,6,335,1249,335,822,4932
10775,0,3,4,396,914,151,411,1645
10776,1,1,1,-151,-151,-151,-151,-151
10777,0,3,4,1126,1126,-334,327,1310
10778,0,1,1,1522,1522,1522,1522,1522
10779,0,5,5,365,699,275,408,2040
10780,1,2,3,61,122,-273,-30,-90
10781,0,1,2,1857,1857,914,1385,2771
10782,0,3,3,883,1247,-120,670,2010
10783,0,3,3,731,731,243,426,1280
10784,0,3,3,150,1096,150,476,1430
10785,0,5,6,2253,2253,-273,522,3136
10786,1,1,1,-120,-120,-120,-120,-120
10787,0,4,5,396,853,-273,395,1979
10788,0,3,3,793,793,-151,375,1127
10789,0,2,2,1004,1706,1004,1355,2710
10790,0,1,1,1583,1583,1583,1583,1583
10791,0,3,3,791,1096,153,680,2040
10792,0,3,3,181,730,-181,243,730
10793,0,4,4,214,1736,30,708,2832
10794,0,3,3,245,761,245,436,1310
10795,0,3,3,516,516,-243,152,457
10796,0,1,1,153,153,153,153,153
10797,0,4,5,304,731,153,408,2040
10798,0,4,4,396,1187,31,692,2771
10799,0,2,3,62,975,62,670,2010
10800,0,8,8,396,577,-90,205,1645
10801,0,1,2,548,548,-273,137,275
10802,0,2,2,1036,1036,0,518,1036
10803,0,4,4,61,638,61,236,944
10804,0,2,2,976,976,365,670,1341
10805,0,3,3,1034,1034,-151,406,1218
10806,0,3,3,31,365,-151,81,245
10807,0,1,1,1430,1430,1430,1430,1430
10808,0,2,2,638,2618,638,1628,3256
10809,0,3,5,365,395,0,188,944
10810,0,1,1,122,122,122,122,122
10811,0,1,1,61,61,61,61,61
10812,0,5,5,273,1461,-273,408,2040
10813,0,2,2,2007,2007,184,1095,2191
10814,0,6,6,366,1371,243,461,2771
10815,0,2,3,853,853,61,436,1310
10816,0,5,5,31,184,-243,36,184
10817,0,2,2,4018,4018,153,2085,4171
10820,0,2,2,212,671,212,441,883
10821,0,1,1,3744,3744,3744,3744,3744
10822,0,1,1,153,153,153,153,153
